Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,CustomerFor,Age,Total_Spent,Children,Is_Parent,Education,Living_With
0.28703996757332395,-0.8225675474319158,-0.9294884884165328,0.31028306977101366,0.9774386452945779,1.5516896492522625,1.6899111229188963,2.452917269820714,1.4833771084606995,0.8523827987390509,0.35095056426763716,1.4265419588890713,2.5030413142030516,-0.5556886393890942,0.6920240429834164,1.527375433688205,1.018121807036156,1.675866424362024,-1.2643120376367798,-1.5807813894036657,-0.8933841892095262,1.3492980177820233
-0.26082305243208287,1.0397859990567206,0.9078917943157019,-0.3807274012418051,-0.8724207215113441,-0.6373171524975626,-0.7180673832450953,-0.6508565079385313,-0.6338752946618547,-0.7334765698910317,-0.1686629887176464,-1.1261652746066393,-0.5712104276165766,-1.1708954813954386,-0.13251524227342001,-1.1887425430783491,1.27449703230432,-0.9630791911578185,1.4042549731003928,0.6323125557614663,-0.8933841892095262,1.3492980177820233
0.912989958634275,-0.8225675474319158,-0.9294884884165328,-0.7953336838494963,0.3578543381432354,0.5704107381230304,-0.17850182908612686,1.3392102083894557,-0.1471506042888537,-0.037245627565629554,-0.68827654170293,1.4265419588890713,-0.22962690074772898,1.2899318866299392,-0.5447848849018382,-0.20600167512099582,0.3344545396543848,0.28004676231662307,-1.2643120376367798,-1.5807813894036657,-0.8933841892095262,-0.7407910685862089
-1.1758481302739097,1.0397859990567206,-0.9294884884165328,-0.7953336838494963,-0.8724207215113441,-0.5618341593337756,-0.6556383108630659,-0.5047965654557433,-0.5852028256245545,-0.7528163182889596,-0.1686629887176464,-0.7614928126786805,-0.9127939544854241,-0.5556886393890942,0.27975440035499816,-1.060344238722112,-1.2892552203773215,-0.9199266213442865,0.06997146773180649,0.6323125557614663,-0.8933841892095262,-0.7407910685862089
0.29424013444638125,1.0397859990567206,-0.9294884884165328,1.5541019175940873,-0.39216877051365284,0.4194447517954563,-0.21863480418886005,0.15247317571680286,-0.0011331971769534292,-0.5594188343096811,1.3901776702382043,0.33252457310519545,0.11195662612111859,0.05951820261725025,-0.13251524227342001,-0.9516995196514498,-1.0328799951091574,-0.3074920728368513,0.06997146773180649,0.6323125557614663,0.5715274687085404,-0.7407910685862089
0.49027048415155483,-0.8225675474319158,0.9078917943157019,-1.1408389193559056,0.6365190504505378,0.3942837540741939,-0.3078191933060449,-0.6873714935592283,0.36391032060279727,-0.5787585827076089,-0.1686629887176464,0.6971970350331541,0.45354015298996614,1.2899318866299392,0.27975440035499816,-0.2998312052274768,0.16353772280894205,0.18046390890077996,0.06997146773180649,0.6323125557614663,0.5715274687085404,-0.7407910685862089
0.1707688857458241,-0.8225675474319158,0.9078917943157019,-0.5189294954443688,-0.2083686411194747,0.9729867016632282,-0.013510709219334845,0.22550314695819687,0.5342639622333476,-0.3273418535345471,0.8705641172529208,1.0618694969611127,0.11195662612111859,0.3671216236204225,0.27975440035499816,1.1816876911906435,-0.17829591088194352,-0.0286600832724906,0.06997146773180649,0.6323125557614663,-0.8933841892095262,1.3492980177820233
-0.8595982201334306,1.0397859990567206,-0.9294884884165328,-0.5880305425456507,-0.6797270374690606,-0.41086817300620143,-0.49510641045213316,-0.6325990151281828,-0.6338752946618547,-0.4047008471262585,-0.1686629887176464,-0.03214788882276323,-0.9127939544854241,-0.5556886393890942,1.1042936856118344,0.31252993862534634,-1.374713628800043,-0.7273997714069897,0.06997146773180649,0.6323125557614663,0.5715274687085404,-0.7407910685862089
-1.0037409156630877,1.0397859990567206,-0.9294884884165328,-1.0371873487039829,-0.8635271668632387,-0.6624781502188251,-0.637801433039629,-0.6325990151281828,-0.5852028256245545,-0.810835563482743,-0.68827654170293,-0.3968203507507219,-0.9127939544854241,-1.1708954813954386,1.5165633282402526,0.169316445304928,-0.4346711361501077,-0.9315446209094682,0.06997146773180649,0.6323125557614663,0.5715274687085404,-0.7407910685862089
-2.1512617044704108,1.0397859990567206,0.9078917943157019,0.655788305277423,-0.8220239118387469,-0.6624781502188251,-0.7180673832450953,-0.6691140007488798,-0.6338752946618547,-0.5980983311055368,-0.68827654170293,-1.1261652746066393,-0.9127939544854241,-1.7861023234017832,6.051529397152852,-1.2134345246853178,1.6163306659952057,-0.926565478238676,1.4042549731003928,0.6323125557614663,0.5715274687085404,-0.7407910685862089
-2.0652313235097512,-0.8225675474319158,-0.9294884884165328,0.3448335933216546,-0.8872433125915198,-0.2599021866786273,-0.6957712859657991,-0.48653907264539475,-0.6338752946618547,-0.5400790859117534,-0.68827654170293,-0.7614928126786805,-0.9127939544854241,-0.8632920603922665,1.1042936856118344,1.1816876911906435,-0.6055879529955505,-0.9066489075555074,-1.2643120376367798,-1.5807813894036657,2.036439126626607,-0.7407910685862089
0.5144258826934246,-0.8225675474319158,-0.9294884884165328,1.1394956349863963,-0.32991388797691507,0.8723427107781788,1.395602638832186,3.420564388769185,2.0674467369083005,-0.2693226083407636,-0.68827654170293,-0.3968203507507219,0.45354015298996614,0.6747250446235947,-1.3693241701586745,-0.630703758760857,0.8472049901907132,0.8211135992093707,-1.2643120376367798,-1.5807813894036657,-0.8933841892095262,1.3492980177820233
0.34352643800969623,1.0397859990567206,0.9078917943157019,0.13753045201780897,-0.21429767755154494,-0.6121561547763003,-0.5084840688197109,-0.6325990151281828,-0.5365303565872545,-0.5787585827076089,0.35095056426763716,0.6971970350331541,-0.5712104276165766,-0.24808521838592199,0.27975440035499816,-0.630703758760857,1.445413849149763,-0.49338006587975847,1.4042549731003928,0.6323125557614663,0.5715274687085404,1.3492980177820233
-1.6089265545159317,-0.8225675474319158,-0.9294884884165328,-0.3807274012418051,-0.8961368672396252,-0.31022418212115205,-0.6690159692306437,-0.5778265366971373,-0.6338752946618547,-0.7528163182889596,-0.68827654170293,-1.1261652746066393,-0.9127939544854241,-0.8632920603922665,1.1042936856118344,1.3495931661180307,-1.545630445645486,-0.9315446209094682,-1.2643120376367798,-1.5807813894036657,-0.8933841892095262,-0.7407910685862089
1.4326561961109994,-0.8225675474319158,-0.9294884884165328,-0.8989852545014192,2.0772749034436115,-0.10893620035105318,-0.2320124625564378,0.3898205822513334,0.9966524180876984,0.020773617628153954,-0.68827654170293,1.0618694969611127,1.1367072067276613,1.9051387286362838,-0.9570545275302563,1.1273653316553125,1.9581642996860913,1.1746327288356138,-1.2643120376367798,-1.5807813894036657,0.5715274687085404,1.3492980177820233
-0.4695814390612416,1.0397859990567206,0.9078917943157019,0.0684294049165271,-0.7479109564378686,-0.5366731616125132,-0.6600975303189252,-0.6508565079385313,-0.3418404804380541,-0.7721560666868873,0.35095056426763716,-0.3968203507507219,-0.9127939544854241,-0.8632920603922665,1.1042936856118344,0.9792134420135005,-0.9474215866864361,-0.8485589097295989,1.4042549731003928,0.6323125557614663,-0.8933841892095262,-0.7407910685862089
-0.6595729391309477,-0.8225675474319158,-0.9294884884165328,-1.002636825153342,-0.6560108917407795,-0.5366731616125132,-0.5753723606575996,2.051252427993047,-0.3661767149567041,-0.30800210513661924,-0.1686629887176464,-0.03214788882276323,-0.5712104276165766,0.05951820261725025,0.6920240429834164,1.54712901897378,1.9581642996860913,-0.4817620663145768,-1.2643120376367798,-1.5807813894036657,-0.8933841892095262,-0.7407910685862089
1.1629983335426266,-0.8225675474319158,0.9078917943157019,1.4504503469421646,2.0950620127398225,1.3504016674821635,1.4758685890376526,-0.6873714935592283,-0.2688317768821039,2.5542806577567005,-0.1686629887176464,2.5205593446729475,0.45354015298996614,0.982328465626767,-0.13251524227342001,0.5150041878024895,1.7017890744179272,1.9497192712555926,0.06997146773180649,0.6323125557614663,0.5715274687085404,-0.7407910685862089
-0.8429681572911433,1.0397859990567206,-0.9294884884165328,1.27769772918896,-0.89317234902359,-0.23474118895736495,-0.6600975303189252,-0.1396467092487732,-0.07414190073290357,-0.09526487275941306,-0.1686629887176464,-0.7614928126786805,-0.5712104276165766,-0.8632920603922665,0.27975440035499816,1.231071654404581,-1.374713628800043,-0.7871494834564957,0.06997146773180649,0.6323125557614663,2.036439126626607,1.3492980177820233
